# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=234.1757 deg DEC=43.5394 deg PA=145.0 INC=53.9}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting distance of 80.75 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting R25=40.56 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced blanks with 0 times IC4566.co.smo7_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.5,0.587,0.037,16,16,2.866,0.4610103,77.824,77.82379,5.702,1.1927e+07,12.323,5.1287e+07
4.5,1.762,0.111,50,50,2.351,0.7225131,199.527,277.3509,2.922,4.2507e+07,10.110,1.8278e+08
7.5,2.936,0.185,83,83,2.296,0.99603003,323.446,600.7971,2.128,9.2078e+07,9.873,3.9593e+08
10.5,4.111,0.259,117,117,2.680,1.2378806,532.181,1132.9785,1.769,1.7364e+08,11.524,7.4665e+08
13.5,5.285,0.333,151,151,3.126,1.2123553,801.085,1934.0635,1.533,2.9641e+08,13.441,1.2746e+09
16.5,6.459,0.407,183,183,3.114,1.2991021,967.291,2901.354,1.375,4.4466e+08,13.392,1.9120e+09
19.5,7.634,0.481,216,216,2.631,1.4040061,964.690,3866.0437,1.260,5.9251e+08,11.315,2.5478e+09
22.5,8.808,0.555,250,250,1.745,1.405051,740.257,4606.3003,1.161,7.0596e+08,7.502,3.0356e+09
25.5,9.983,0.629,282,282,0.923,1.1626186,441.741,5048.0415,1.092,7.7366e+08,3.969,3.3267e+09
28.5,11.157,0.703,314,271,0.299,0.7008996,159.106,5207.148,1.034,7.9804e+08,1.284,3.4316e+09
31.5,12.332,0.777,354,231,0.080,0.44828004,48.301,5255.4487,0.991,8.0545e+08,0.346,3.4634e+09
34.5,13.506,0.851,384,131,0.009,0.25339195,6.056,5261.505,0.985,8.0637e+08,0.040,3.4674e+09
37.5,14.681,0.925,412,44,-0.004,0.09867392,-2.868,5258.637,0.990,8.0594e+08,-0.018,3.4655e+09
40.5,15.855,0.998,451,6,nan,nan,0.000,5258.637,0.989,8.0594e+08,nan,3.4655e+09
43.5,17.030,1.072,488,0,nan,nan,0.000,5258.637,1.001,8.0594e+08,nan,3.4655e+09
46.5,18.204,1.146,520,0,nan,nan,0.000,5258.637,1.023,8.0594e+08,nan,3.4655e+09
49.5,19.378,1.220,542,0,nan,nan,0.000,5258.637,1.062,8.0594e+08,nan,3.4655e+09
52.5,20.553,1.294,577,0,nan,nan,0.000,5258.637,1.101,8.0594e+08,nan,3.4655e+09
55.5,21.727,1.368,633,0,nan,nan,0.000,5258.637,1.123,8.0594e+08,nan,3.4655e+09
58.5,22.902,1.442,643,0,nan,nan,0.000,5258.637,1.208,8.0594e+08,nan,3.4655e+09
61.5,24.076,1.516,672,0,nan,nan,0.000,5258.637,1.293,8.0594e+08,nan,3.4655e+09
64.5,25.251,1.590,723,0,nan,nan,0.000,5258.637,1.348,8.0594e+08,nan,3.4655e+09
67.5,26.425,1.664,754,0,nan,nan,0.000,5258.637,1.418,8.0594e+08,nan,3.4655e+09
70.5,27.600,1.738,782,0,nan,nan,0.000,5258.637,1.502,8.0594e+08,nan,3.4655e+09
73.5,28.774,1.812,816,0,nan,nan,0.000,5258.637,1.579,8.0594e+08,nan,3.4655e+09
76.5,29.948,1.886,841,0,nan,nan,0.000,5258.637,1.676,8.0594e+08,nan,3.4655e+09
79.5,31.123,1.960,893,0,nan,nan,0.000,5258.637,1.782,8.0594e+08,nan,3.4655e+09
82.5,32.297,2.034,922,0,nan,nan,0.000,5258.637,1.922,8.0594e+08,nan,3.4655e+09
85.5,33.472,2.108,936,0,nan,nan,0.000,5258.637,2.081,8.0594e+08,nan,3.4655e+09
88.5,34.646,2.182,980,0,nan,nan,0.000,5258.637,2.248,8.0594e+08,nan,3.4655e+09
91.5,35.821,2.256,928,0,nan,nan,0.000,5258.637,2.588,8.0594e+08,nan,3.4655e+09
94.5,36.995,2.330,848,0,nan,nan,0.000,5258.637,3.081,8.0594e+08,nan,3.4655e+09
97.5,38.170,2.404,818,0,nan,nan,0.000,5258.637,4.460,8.0594e+08,nan,3.4655e+09
100.5,39.344,2.478,788,0,nan,nan,0.000,5258.637,nan,8.0594e+08,nan,3.4655e+09
103.5,40.519,2.552,788,0,nan,nan,0.000,5258.637,nan,8.0594e+08,nan,3.4655e+09
106.5,41.693,2.626,708,0,nan,nan,0.000,5258.637,nan,8.0594e+08,nan,3.4655e+09
109.5,42.867,2.700,583,0,nan,nan,0.000,5258.637,nan,8.0594e+08,nan,3.4655e+09
112.5,44.042,2.774,488,0,nan,nan,0.000,5258.637,nan,8.0594e+08,nan,3.4655e+09
115.5,45.216,2.847,413,0,nan,nan,0.000,5258.637,nan,8.0594e+08,nan,3.4655e+09
118.5,46.391,2.921,378,0,nan,nan,0.000,5258.637,nan,8.0594e+08,nan,3.4655e+09
121.5,47.565,2.995,356,0,nan,nan,0.000,5258.637,nan,8.0594e+08,nan,3.4655e+09
124.5,48.740,3.069,330,0,nan,nan,0.000,5258.637,nan,8.0594e+08,nan,3.4655e+09
127.5,49.914,3.143,311,0,nan,nan,0.000,5258.637,nan,8.0594e+08,nan,3.4655e+09
130.5,51.089,3.217,293,0,nan,nan,0.000,5258.637,nan,8.0594e+08,nan,3.4655e+09
133.5,52.263,3.291,266,0,nan,nan,0.000,5258.637,nan,8.0594e+08,nan,3.4655e+09
136.5,53.438,3.365,259,0,nan,nan,0.000,5258.637,nan,8.0594e+08,nan,3.4655e+09
139.5,54.612,3.439,240,0,nan,nan,0.000,5258.637,nan,8.0594e+08,nan,3.4655e+09
142.5,55.786,3.513,222,0,nan,nan,0.000,5258.637,nan,8.0594e+08,nan,3.4655e+09
145.5,56.961,3.587,210,0,nan,nan,0.000,5258.637,nan,8.0594e+08,nan,3.4655e+09
148.5,58.135,3.661,189,0,nan,nan,0.000,5258.637,nan,8.0594e+08,nan,3.4655e+09
151.5,59.310,3.735,177,0,nan,nan,0.000,5258.637,nan,8.0594e+08,nan,3.4655e+09
154.5,60.484,3.809,160,0,nan,nan,0.000,5258.637,nan,8.0594e+08,nan,3.4655e+09
157.5,61.659,3.883,147,0,nan,nan,0.000,5258.637,nan,8.0594e+08,nan,3.4655e+09
160.5,62.833,3.957,133,0,nan,nan,0.000,5258.637,nan,8.0594e+08,nan,3.4655e+09
163.5,64.008,4.031,121,0,nan,nan,0.000,5258.637,nan,8.0594e+08,nan,3.4655e+09
166.5,65.182,4.105,104,0,nan,nan,0.000,5258.637,nan,8.0594e+08,nan,3.4655e+09
169.5,66.356,4.179,91,0,nan,nan,0.000,5258.637,nan,8.0594e+08,nan,3.4655e+09
172.5,67.531,4.253,77,0,nan,nan,0.000,5258.637,nan,8.0594e+08,nan,3.4655e+09
175.5,68.705,4.327,64,0,nan,nan,0.000,5258.637,nan,8.0594e+08,nan,3.4655e+09
178.5,69.880,4.401,51,0,nan,nan,0.000,5258.637,nan,8.0594e+08,nan,3.4655e+09
181.5,71.054,4.475,37,0,nan,nan,0.000,5258.637,nan,8.0594e+08,nan,3.4655e+09
184.5,72.229,4.549,24,0,nan,nan,0.000,5258.637,nan,8.0594e+08,nan,3.4655e+09
187.5,73.403,4.623,12,0,nan,nan,0.000,5258.637,nan,8.0594e+08,nan,3.4655e+09
190.5,74.578,4.696,1,0,nan,nan,0.000,5258.637,nan,8.0594e+08,nan,3.4655e+09
