# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=118.8466 deg DEC=26.7428 deg PA=167.9 INC=76.6}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting distance of 66.29 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting R25=52.50 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced blanks with 1 times IC0480.co.de20_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.0,0.321,0.019,3,3,18.186,0.39926174,235.415,235.41527,6.879,2.4312e+07,78.198,1.0454e+08
3.0,0.964,0.057,11,11,16.128,2.7085907,765.530,1000.9456,3.568,1.0337e+08,69.351,4.4450e+08
5.0,1.607,0.095,9,9,15.180,2.204425,589.502,1590.4478,3.920,1.6425e+08,65.272,7.0629e+08
7.0,2.250,0.133,24,24,11.459,2.548057,1186.671,2777.119,2.326,2.8680e+08,49.272,1.2333e+09
9.0,2.892,0.171,24,24,8.485,2.904121,878.733,3655.8518,2.262,3.7756e+08,36.486,1.6235e+09
11.0,3.535,0.210,32,32,7.103,2.0235705,980.750,4636.6016,1.919,4.7884e+08,30.542,2.0590e+09
13.0,4.178,0.248,44,44,5.103,1.6865202,968.899,5605.5005,1.596,5.7890e+08,21.944,2.4893e+09
15.0,4.820,0.286,37,37,3.597,1.358976,574.208,6179.709,1.725,6.3820e+08,15.465,2.7443e+09
17.0,5.463,0.324,54,54,2.819,1.1807696,656.906,6836.615,1.397,7.0605e+08,12.123,3.0360e+09
19.0,6.106,0.362,54,54,1.893,1.1581036,441.026,7277.641,1.391,7.5159e+08,8.139,3.2319e+09
21.0,6.749,0.400,56,56,1.655,1.1484233,399.881,7677.5225,1.352,7.9289e+08,7.116,3.4094e+09
23.0,7.391,0.438,73,73,1.337,0.80724347,421.094,8098.6167,1.186,8.3638e+08,5.748,3.5964e+09
25.0,8.034,0.476,69,69,0.924,0.444293,275.136,8373.753,1.234,8.6479e+08,3.974,3.7186e+09
27.0,8.677,0.514,78,72,1.027,0.5279876,345.604,8719.357,1.153,9.0049e+08,4.415,3.8721e+09
29.0,9.320,0.552,94,78,0.829,0.28636694,336.442,9055.8,1.064,9.3523e+08,3.567,4.0215e+09
31.0,9.962,0.591,78,59,0.759,0.16880533,255.513,9311.3125,1.193,9.6162e+08,3.264,4.1350e+09
