# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=119.8042 deg DEC=32.9149 deg PA=212.6 INC=72.0}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting distance of 75.35 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting R25=36.99 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced blanks with 0 times UGC04132.co.de20_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.0,0.365,0.027,4,4,28.815,1.3449174,372.988,372.98813,8.986,4.9775e+07,123.904,2.1403e+08
3.0,1.096,0.081,11,11,25.588,2.9927921,910.859,1283.8469,5.367,1.7133e+08,110.030,7.3672e+08
5.0,1.827,0.135,22,22,20.975,4.7779593,1493.310,2777.157,3.769,3.7061e+08,90.194,1.5936e+09
7.0,2.557,0.189,23,23,17.718,4.9052444,1318.766,4095.9233,3.608,5.4660e+08,76.189,2.3504e+09
9.0,3.288,0.243,37,37,15.231,4.620547,1823.683,5919.6064,2.710,7.8997e+08,65.494,3.3969e+09
11.0,4.018,0.297,47,47,12.118,3.7981324,1843.131,7762.7373,2.291,1.0359e+09,52.109,4.4545e+09
13.0,4.749,0.351,48,48,10.001,3.8603182,1553.453,9316.19,2.238,1.2433e+09,43.004,5.3460e+09
15.0,5.480,0.405,59,59,8.012,3.4041972,1529.694,10845.885,1.953,1.4474e+09,34.451,6.2238e+09
17.0,6.210,0.460,63,63,6.474,2.651268,1319.814,12165.699,1.841,1.6235e+09,27.837,6.9811e+09
19.0,6.941,0.514,74,74,5.390,2.2232335,1290.729,13456.429,1.662,1.7958e+09,23.177,7.7218e+09
